"","TAX","GOV","TIME_FORMAT","obsTime","obsValue"
"16090","4000","FED","P1Y","1990",11597
"16091","4000","FED","P1Y","1991",11000
"16092","4000","FED","P1Y","1992",11281
"16093","4000","FED","P1Y","1993",12903
"16094","4000","FED","P1Y","1994",15108
"16095","4000","FED","P1Y","1995",14948
"16096","4000","FED","P1Y","1996",17489
"16097","4000","FED","P1Y","1997",20564
"16098","4000","FED","P1Y","1998",25159
"16099","4000","FED","P1Y","1999",28770
"16100","4000","FED","P1Y","2000",28101
"16101","4000","FED","P1Y","2001",27951
"16102","4000","FED","P1Y","2002",25302
"16103","4000","FED","P1Y","2003",21976
"16104","4000","FED","P1Y","2004",24615
"16105","4000","FED","P1Y","2005",24989
"16106","4000","FED","P1Y","2006",27833
"16107","4000","FED","P1Y","2007",26471
"16108","4000","FED","P1Y","2008",28263
"16109","4000","FED","P1Y","2009",20611
"16110","4000","FED","P1Y","2010",15079
"16111","4000","FED","P1Y","2011",9644
"16112","4000","FED","P1Y","2012",14074
"16113","4000","FED","P1Y","2013",20872
"16114","4000","FED","P1Y","2014",18793
"16115","4000","FED","P1Y","2015",20191
"16116","4000","FED","P1Y","2016",20053
"16117","4000","FED","P1Y","2017",273151
"16118","4000","FED","P1Y","2018",23348
"16119","4000","STATE","P1Y","1973",3306
"16120","4000","STATE","P1Y","1974",49682
"16121","4000","STATE","P1Y","1975",3284
"16122","4000","STATE","P1Y","1976",59059
"16123","4000","STATE","P1Y","1977",4696
"16124","4000","STATE","P1Y","1978",69011
"16125","4000","STATE","P1Y","1979",5346
"16126","4000","STATE","P1Y","1980",5916
"16127","4000","STATE","P1Y","1981",6040
"16128","4000","STATE","P1Y","1982",6173
"16129","4000","STATE","P1Y","1983",6503
"16130","4000","STATE","P1Y","1984",7301
"16131","4000","STATE","P1Y","1985",7902
"16132","4000","STATE","P1Y","1986",8781
"16133","4000","STATE","P1Y","1987",10277
"16134","4000","STATE","P1Y","1988",10645
"16135","4000","STATE","P1Y","1989",11301
"16136","4000","STATE","P1Y","1990",12206
"16137","4000","STATE","P1Y","1991",12801
"16138","4000","STATE","P1Y","1992",14453
"16139","4000","STATE","P1Y","1993",14847
"16140","4000","STATE","P1Y","1994",16618
"16141","4000","STATE","P1Y","1995",16880
"16142","4000","STATE","P1Y","1996",19075
"16143","4000","STATE","P1Y","1997",19695
"16144","4000","STATE","P1Y","1998",22272
"16145","4000","STATE","P1Y","1999",24108
"16146","4000","STATE","P1Y","2000",21898
"16147","4000","STATE","P1Y","2001",22930
"16148","4000","STATE","P1Y","2002",22965
"16149","4000","STATE","P1Y","2003",25223
"16150","4000","STATE","P1Y","2004",25167
"16151","4000","STATE","P1Y","2005",28808
"16152","4000","STATE","P1Y","2006",28603
"16153","4000","STATE","P1Y","2007",27237
"16154","4000","STATE","P1Y","2008",24144
"16155","4000","STATE","P1Y","2009",22142
"16156","4000","STATE","P1Y","2010",23076
"16157","4000","STATE","P1Y","2011",23062
"16158","4000","STATE","P1Y","2012",23611
"16159","4000","STATE","P1Y","2013",27686
"16160","4000","STATE","P1Y","2014",28175
"16161","4000","STATE","P1Y","2015",28998
"16162","4000","STATE","P1Y","2016",31101
"16163","4000","STATE","P1Y","2017",31868
"16164","4000","STATE","P1Y","2018",33343.5
"16165","4000","LOCAL","P1Y","1973",43970
"16166","4000","LOCAL","P1Y","1974",0
"16167","4000","LOCAL","P1Y","1975",50040
"16168","4000","LOCAL","P1Y","1976",0
"16169","4000","LOCAL","P1Y","1977",60275
"16170","4000","LOCAL","P1Y","1978",0
"16171","4000","LOCAL","P1Y","1979",62453
"16172","4000","LOCAL","P1Y","1980",65607
"16173","4000","LOCAL","P1Y","1981",72020
"16174","4000","LOCAL","P1Y","1982",78805
"16175","4000","LOCAL","P1Y","1983",85973
"16176","4000","LOCAL","P1Y","1984",92595
"16177","4000","LOCAL","P1Y","1985",99772
"16178","4000","LOCAL","P1Y","1986",107356
"16179","4000","LOCAL","P1Y","1987",116710
"16180","4000","LOCAL","P1Y","1988",127287
"16181","4000","LOCAL","P1Y","1989",137197
"16182","4000","LOCAL","P1Y","1990",158605.48
"16183","4000","LOCAL","P1Y","1991",172930.56
"16184","4000","LOCAL","P1Y","1992",180460.96
"16185","4000","LOCAL","P1Y","1993",183238.36
"16186","4000","LOCAL","P1Y","1994",194372.6
"16187","4000","LOCAL","P1Y","1995",197392.16
"16188","4000","LOCAL","P1Y","1996",206327.68
"16189","4000","LOCAL","P1Y","1997",217750.56
"16190","4000","LOCAL","P1Y","1998",224839.08
"16191","4000","LOCAL","P1Y","1999",236140.16
"16192","4000","LOCAL","P1Y","2000",249547.4
"16193","4000","LOCAL","P1Y","2001",262838.48
"16194","4000","LOCAL","P1Y","2002",285984.8
"16195","4000","LOCAL","P1Y","2003",307404.44
"16196","4000","LOCAL","P1Y","2004",330520.19
"16197","4000","LOCAL","P1Y","2005",359344.33
"16198","4000","LOCAL","P1Y","2006",382035.97
"16199","4000","LOCAL","P1Y","2007",409343.95
"16200","4000","LOCAL","P1Y","2008",418887.64
"16201","4000","LOCAL","P1Y","2009",436582.64
"16202","4000","LOCAL","P1Y","2010",435266.96
"16203","4000","LOCAL","P1Y","2011",437086.28
"16204","4000","LOCAL","P1Y","2012",443044.72
"16205","4000","LOCAL","P1Y","2013",454662.16
"16206","4000","LOCAL","P1Y","2014",473261.44
"16207","4000","LOCAL","P1Y","2015",486956.56
"16208","4000","LOCAL","P1Y","2016",507901.24
"16209","4000","LOCAL","P1Y","2017",532699.32
"16210","4000","LOCAL","P1Y","2018",554236.84
"16211","4000","SOCSEC","P1Y","1973",0
"16212","4000","SOCSEC","P1Y","1974",0
"16213","4000","SOCSEC","P1Y","1975",0
"16214","4000","SOCSEC","P1Y","1976",0
"16215","4000","SOCSEC","P1Y","1977",0
"16216","4000","SOCSEC","P1Y","1978",0
"16217","4000","SOCSEC","P1Y","1979",0
"16218","4000","SOCSEC","P1Y","1980",0
"16219","4000","SOCSEC","P1Y","1981",0
"16220","4000","SOCSEC","P1Y","1982",0
"16221","4000","SOCSEC","P1Y","1983",0
"16222","4000","SOCSEC","P1Y","1984",0
"16223","4000","SOCSEC","P1Y","1985",0
"16224","4000","SOCSEC","P1Y","1986",0
"16225","4000","SOCSEC","P1Y","1987",0
"16226","4000","SOCSEC","P1Y","1988",0
"16227","4000","SOCSEC","P1Y","1989",0
"16228","4000","SOCSEC","P1Y","1990",0
"16229","4000","SOCSEC","P1Y","1991",0
"16230","4000","SOCSEC","P1Y","1992",0
"16231","4000","SOCSEC","P1Y","1993",0
"16232","4000","SOCSEC","P1Y","1994",0
"16233","4000","SOCSEC","P1Y","1995",0
"16234","4000","SOCSEC","P1Y","1996",0
"16235","4000","SOCSEC","P1Y","1997",0
"16236","4000","SOCSEC","P1Y","1998",0
"16237","4000","SOCSEC","P1Y","1999",0
"16238","4000","SOCSEC","P1Y","2000",0
"16239","4000","SOCSEC","P1Y","2001",0
"16240","4000","SOCSEC","P1Y","2002",0
"16241","4000","SOCSEC","P1Y","2003",0
"16242","4000","SOCSEC","P1Y","2004",0
"16243","4000","SOCSEC","P1Y","2005",0
"16244","4000","SOCSEC","P1Y","2006",0
"16245","4000","SOCSEC","P1Y","2007",0
"16246","4000","SOCSEC","P1Y","2008",0
"16247","4000","SOCSEC","P1Y","2009",0
"16248","4000","SOCSEC","P1Y","2010",0
"16249","4000","SOCSEC","P1Y","2011",0
"16250","4000","SOCSEC","P1Y","2012",0
"16251","4000","SOCSEC","P1Y","2013",0
"16252","4000","SOCSEC","P1Y","2014",0
"16253","4000","SOCSEC","P1Y","2015",0
"16254","4000","SOCSEC","P1Y","2016",0
"16255","4000","SOCSEC","P1Y","2017",0
"16256","4000","SOCSEC","P1Y","2018",0
"16257","4000","NES","P1Y","1965",26529
"16258","4000","NES","P1Y","1966",28758
"16259","4000","NES","P1Y","1967",30291
"16260","4000","NES","P1Y","1968",32085
"16261","4000","NES","P1Y","1969",35681
"16262","4000","NES","P1Y","1970",39163
"16263","4000","NES","P1Y","1971",43140
"16264","4000","NES","P1Y","1972",49440
"16265","4000","NES","P1Y","1973",52262
"16266","4000","NES","P1Y","1974",54779
"16267","4000","NES","P1Y","1975",57937
"16268","4000","NES","P1Y","1976",64276
"16269","4000","NES","P1Y","1977",72298
"16270","4000","NES","P1Y","1978",74296
"16271","4000","NES","P1Y","1979",73210
"16272","4000","NES","P1Y","1980",77913
"16273","4000","NES","P1Y","1981",84847
"16274","4000","NES","P1Y","1982",92969
"16275","4000","NES","P1Y","1983",98529
"16276","4000","NES","P1Y","1984",105906
"16277","4000","NES","P1Y","1985",114096
"16278","4000","NES","P1Y","1986",123095
"16279","4000","NES","P1Y","1987",134480
"16280","4000","NES","P1Y","1988",145526
"16281","4000","NES","P1Y","1989",157243
"16282","4000","NES","P1Y","1990",182408.48
"16283","4000","NES","P1Y","1991",196731.56
"16284","4000","NES","P1Y","1992",206194.96
"16285","4000","NES","P1Y","1993",210988.36
"16286","4000","NES","P1Y","1994",226098.6
"16287","4000","NES","P1Y","1995",229220.16
"16288","4000","NES","P1Y","1996",242891.68
"16289","4000","NES","P1Y","1997",258009.56
"16290","4000","NES","P1Y","1998",272270.08
"16291","4000","NES","P1Y","1999",289018.16
"16292","4000","NES","P1Y","2000",299546.4
"16293","4000","NES","P1Y","2001",313719.48
"16294","4000","NES","P1Y","2002",334251.8
"16295","4000","NES","P1Y","2003",354603.44
"16296","4000","NES","P1Y","2004",380302.19
"16297","4000","NES","P1Y","2005",413141.33
"16298","4000","NES","P1Y","2006",438471.97
"16299","4000","NES","P1Y","2007",463051.95
"16300","4000","NES","P1Y","2008",471294.64
"16301","4000","NES","P1Y","2009",479335.64
"16302","4000","NES","P1Y","2010",473421.96
"16303","4000","NES","P1Y","2011",469792.28
"16304","4000","NES","P1Y","2012",480729.72
"16305","4000","NES","P1Y","2013",503220.16
"16306","4000","NES","P1Y","2014",520229.44
"16307","4000","NES","P1Y","2015",536145.56
"16308","4000","NES","P1Y","2016",559055.24
"16309","4000","NES","P1Y","2017",837718.32
"16310","4000","NES","P1Y","2018",610928.34
"16311","4100","FED","P1Y","1973",0
"16312","4100","FED","P1Y","1974",0
"16313","4100","FED","P1Y","1975",0
"16314","4100","FED","P1Y","1976",0
"16315","4100","FED","P1Y","1977",0
"16316","4100","FED","P1Y","1978",0
"16317","4100","FED","P1Y","1979",0
"16318","4100","FED","P1Y","1980",0
"16319","4100","FED","P1Y","1981",0
"16320","4100","FED","P1Y","1982",0
"16321","4100","FED","P1Y","1983",0
"16322","4100","FED","P1Y","1984",0
"16323","4100","FED","P1Y","1985",0
"16324","4100","FED","P1Y","1986",0
"16325","4100","FED","P1Y","1987",0
"16326","4100","FED","P1Y","1988",0
"16327","4100","FED","P1Y","1989",0
"16328","4100","FED","P1Y","1990",0
"16329","4100","FED","P1Y","1991",0
"16330","4100","FED","P1Y","1992",0
"16331","4100","FED","P1Y","1993",0
"16332","4100","FED","P1Y","1994",0
"16333","4100","FED","P1Y","1995",0
"16334","4100","FED","P1Y","1996",0
"16335","4100","FED","P1Y","1997",0
"16336","4100","FED","P1Y","1998",0
"16337","4100","FED","P1Y","1999",0
"16338","4100","FED","P1Y","2000",0
"16339","4100","FED","P1Y","2001",0
"16340","4100","FED","P1Y","2002",0
"16341","4100","FED","P1Y","2003",0
"16342","4100","FED","P1Y","2004",0
"16343","4100","FED","P1Y","2005",0
"16344","4100","FED","P1Y","2006",0
"16345","4100","FED","P1Y","2007",0
"16346","4100","FED","P1Y","2008",0
"16347","4100","FED","P1Y","2009",0
"16348","4100","FED","P1Y","2010",0
"16349","4100","FED","P1Y","2011",0
"16350","4100","FED","P1Y","2012",0
"16351","4100","FED","P1Y","2013",0
"16352","4100","FED","P1Y","2014",0
"16353","4100","FED","P1Y","2015",0
"16354","4100","FED","P1Y","2016",0
"16355","4100","FED","P1Y","2017",0
"16356","4100","FED","P1Y","2018",0
"16357","4100","STATE","P1Y","1973",1312
"16358","4100","STATE","P1Y","1974",47757
"16359","4100","STATE","P1Y","1975",1451
"16360","4100","STATE","P1Y","1976",57001
"16361","4100","STATE","P1Y","1977",2260
"16362","4100","STATE","P1Y","1978",66422
"16363","4100","STATE","P1Y","1979",2490
"16364","4100","STATE","P1Y","1980",2892
"16365","4100","STATE","P1Y","1981",2949
"16366","4100","STATE","P1Y","1982",3113
"16367","4100","STATE","P1Y","1983",3281
"16368","4100","STATE","P1Y","1984",3862
"16369","4100","STATE","P1Y","1985",3984
"16370","4100","STATE","P1Y","1986",4355
"16371","4100","STATE","P1Y","1987",4609
"16372","4100","STATE","P1Y","1988",5049
"16373","4100","STATE","P1Y","1989",5417
"16374","4100","STATE","P1Y","1990",4578.91
"16375","4100","STATE","P1Y","1991",4931.19
"16376","4100","STATE","P1Y","1992",6099.32
"16377","4100","STATE","P1Y","1993",5911.29
"16378","4100","STATE","P1Y","1994",6992.69
"16379","4100","STATE","P1Y","1995",7239.83
"16380","4100","STATE","P1Y","1996",8168.5
"16381","4100","STATE","P1Y","1997",8062.59
"16382","4100","STATE","P1Y","1998",8544.58
"16383","4100","STATE","P1Y","1999",9148.6
"16384","4100","STATE","P1Y","2000",7771.71
"16385","4100","STATE","P1Y","2001",8051.08
"16386","4100","STATE","P1Y","2002",7673.47
"16387","4100","STATE","P1Y","2003",9045.76
"16388","4100","STATE","P1Y","2004",8306.65
"16389","4100","STATE","P1Y","2005",9037.31
"16390","4100","STATE","P1Y","2006",9723.46
"16391","4100","STATE","P1Y","2007",9754.93
"16392","4100","STATE","P1Y","2008",9697.36
"16393","4100","STATE","P1Y","2009",10456.42
"16394","4100","STATE","P1Y","2010",11081.17
"16395","4100","STATE","P1Y","2011",10294.48
"16396","4100","STATE","P1Y","2012",10012.04
"16397","4100","STATE","P1Y","2013",11838.69
"16398","4100","STATE","P1Y","2014",12213.23
"16399","4100","STATE","P1Y","2015",12039.77
"16400","4100","STATE","P1Y","2016",12760.46
"16401","4100","STATE","P1Y","2017",13127.32
"16402","4100","STATE","P1Y","2018",13734.41
"16403","4100","LOCAL","P1Y","1973",43970
"16404","4100","LOCAL","P1Y","1975",50040
"16405","4100","LOCAL","P1Y","1977",60275
"16406","4100","LOCAL","P1Y","1979",62453
"16407","4100","LOCAL","P1Y","1980",65607
"16408","4100","LOCAL","P1Y","1981",72020
"16409","4100","LOCAL","P1Y","1982",78805
"16410","4100","LOCAL","P1Y","1983",85973
"16411","4100","LOCAL","P1Y","1984",92595
"16412","4100","LOCAL","P1Y","1985",99772
"16413","4100","LOCAL","P1Y","1986",107356
"16414","4100","LOCAL","P1Y","1987",116618
"16415","4100","LOCAL","P1Y","1988",127191
"16416","4100","LOCAL","P1Y","1989",137107
"16417","4100","LOCAL","P1Y","1990",156953.61
"16418","4100","LOCAL","P1Y","1991",171140.31
"16419","4100","LOCAL","P1Y","1992",178579.17
"16420","4100","LOCAL","P1Y","1993",181347.21
"16421","4100","LOCAL","P1Y","1994",192375.81
"16422","4100","LOCAL","P1Y","1995",195338.88
"16423","4100","LOCAL","P1Y","1996",204182.55
"16424","4100","LOCAL","P1Y","1997",215466.57
"16425","4100","LOCAL","P1Y","1998",222462.9
"16426","4100","LOCAL","P1Y","1999",233652.87
"16427","4100","LOCAL","P1Y","2000",246897.09
"16428","4100","LOCAL","P1Y","2001",259967.07
"16429","4100","LOCAL","P1Y","2002",281539.17
"16430","4100","LOCAL","P1Y","2003",297878.13
"16431","4100","LOCAL","P1Y","2004",317821.68
"16432","4100","LOCAL","P1Y","2005",342203.4
"16433","4100","LOCAL","P1Y","2006",365438.7
"16434","4100","LOCAL","P1Y","2007",393932.88
"16435","4100","LOCAL","P1Y","2008",405976.23
"16436","4100","LOCAL","P1Y","2009",429144.21
"16437","4100","LOCAL","P1Y","2010",427506.75
"16438","4100","LOCAL","P1Y","2011",428947.2
"16439","4100","LOCAL","P1Y","2012",434286.27
"16440","4100","LOCAL","P1Y","2013",444951.54
"16441","4100","LOCAL","P1Y","2014",462611.16
"16442","4100","LOCAL","P1Y","2015",475710.84
"16443","4100","LOCAL","P1Y","2016",495625.68
"16444","4100","LOCAL","P1Y","2017",519093.63
"16445","4100","LOCAL","P1Y","2018",539221.13
"16446","4100","NES","P1Y","1965",22918
"16447","4100","NES","P1Y","1966",24670
"16448","4100","NES","P1Y","1967",26280
"16449","4100","NES","P1Y","1968",27747
"16450","4100","NES","P1Y","1969",30673
"16451","4100","NES","P1Y","1970",34055
"16452","4100","NES","P1Y","1971",37852
"16453","4100","NES","P1Y","1972",42133
"16454","4100","NES","P1Y","1973",45282
"16455","4100","NES","P1Y","1974",47757
"16456","4100","NES","P1Y","1975",51491
"16457","4100","NES","P1Y","1976",57001
"16458","4100","NES","P1Y","1977",62535
"16459","4100","NES","P1Y","1978",66422
"16460","4100","NES","P1Y","1979",64943
"16461","4100","NES","P1Y","1980",68499
"16462","4100","NES","P1Y","1981",74969
"16463","4100","NES","P1Y","1982",81918
"16464","4100","NES","P1Y","1983",89254
"16465","4100","NES","P1Y","1984",96457
"16466","4100","NES","P1Y","1985",103756
"16467","4100","NES","P1Y","1986",111711
"16468","4100","NES","P1Y","1987",121227
"16469","4100","NES","P1Y","1988",132240
"16470","4100","NES","P1Y","1989",142524
"16471","4100","NES","P1Y","1990",161532.52
"16472","4100","NES","P1Y","1991",176071.5
"16473","4100","NES","P1Y","1992",184678.49
"16474","4100","NES","P1Y","1993",187258.5
"16475","4100","NES","P1Y","1994",199368.5
"16476","4100","NES","P1Y","1995",202578.71
"16477","4100","NES","P1Y","1996",212351.05
"16478","4100","NES","P1Y","1997",223529.16
"16479","4100","NES","P1Y","1998",231007.48
"16480","4100","NES","P1Y","1999",242801.47
"16481","4100","NES","P1Y","2000",254668.8
"16482","4100","NES","P1Y","2001",268018.15
"16483","4100","NES","P1Y","2002",289212.64
"16484","4100","NES","P1Y","2003",306923.89
"16485","4100","NES","P1Y","2004",326128.33
"16486","4100","NES","P1Y","2005",351240.71
"16487","4100","NES","P1Y","2006",375162.16
"16488","4100","NES","P1Y","2007",403687.81
"16489","4100","NES","P1Y","2008",415673.59
"16490","4100","NES","P1Y","2009",439600.63
"16491","4100","NES","P1Y","2010",438587.92
"16492","4100","NES","P1Y","2011",439241.68
"16493","4100","NES","P1Y","2012",444298.31
"16494","4100","NES","P1Y","2013",456790.23
"16495","4100","NES","P1Y","2014",474824.39
"16496","4100","NES","P1Y","2015",487750.61
"16497","4100","NES","P1Y","2016",508386.14
"16498","4100","NES","P1Y","2017",532220.95
"16499","4100","NES","P1Y","2018",552955.54
"16500","4110","STATE","P1Y","1974",19484
"16501","4110","STATE","P1Y","1976",23256
"16502","4110","STATE","P1Y","1978",27432
"16503","4110","NES","P1Y","1965",8548
"16504","4110","NES","P1Y","1966",9424
"16505","4110","NES","P1Y","1967",10249
"16506","4110","NES","P1Y","1968",10932
"16507","4110","NES","P1Y","1969",12300
"16508","4110","NES","P1Y","1970",13860
"16509","4110","NES","P1Y","1971",15406
"16510","4110","NES","P1Y","1972",17148
"16511","4110","NES","P1Y","1973",18475
"16512","4110","NES","P1Y","1974",19484
"16513","4110","NES","P1Y","1975",21060
"16514","4110","NES","P1Y","1976",23256
"16515","4110","NES","P1Y","1977",25452
"16516","4110","NES","P1Y","1978",27432
"16517","4110","NES","P1Y","1979",27341
"16518","4110","NES","P1Y","1980",28975
"16519","4110","NES","P1Y","1981",31060
"16520","4110","NES","P1Y","1982",33881
"16521","4110","NES","P1Y","1983",36942
"16522","4110","NES","P1Y","1984",43377
"16523","4110","NES","P1Y","1985",46649
"16524","4110","NES","P1Y","1986",50147
"16525","4110","NES","P1Y","1987",54407
"16526","4110","NES","P1Y","1988",59266
"16527","4110","NES","P1Y","1989",63879
"16528","NW1","FED","P1Y","1990",6155
"16529","NW1","FED","P1Y","1991",6935
"16530","NW1","FED","P1Y","1992",11155
"16531","NW1","FED","P1Y","1993",9485
"16532","NW1","FED","P1Y","1994",15010
"16533","NW1","FED","P1Y","1995",20165
"16534","NW1","FED","P1Y","1996",24256
"16535","NW1","FED","P1Y","1997",26816
"16536","NW1","FED","P1Y","1998",33115
"16537","NW1","FED","P1Y","1999",50337
"16538","NW1","FED","P1Y","2000",36511
"16539","NW1","FED","P1Y","2001",37051
"16540","NW1","FED","P1Y","2002",59510
"16541","NW1","FED","P1Y","2003",81465
"16542","NW1","FED","P1Y","2004",69413
"16543","NW1","FED","P1Y","2005",96004
"16544","NW1","FED","P1Y","2006",87166
"16545","NW1","FED","P1Y","2007",90439
"16546","NW1","FED","P1Y","2008",113200
"16547","NW1","FED","P1Y","2009",103974
"16548","NW1","FED","P1Y","2010",171630
"16549","NW1","FED","P1Y","2011",162586
"16550","NW1","FED","P1Y","2012",124532
"16551","NW1","FED","P1Y","2013",158160
